Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file
ALIVE,1973-3449,K:LCD-1973-3449*1,Haworthiopsis coarctata,Haworthia coarctata,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1970-3735,K:LCD-1970-3735*1,Dracaena caulescens,Sansevieria caulescens,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Kenya,28-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,1999-2410,K:LCD-1999-2410*1,Pinguicula laueana,Pinguicula laueana,Pinguicula,Lentibulariaceae,,,,31-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,1977-3619,K:LCD-1977-3619*2,Aloe fibrosa,Aloe fibrosa,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Kenya,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1987-2750,K:LCD-1987-2750*1,Hypericum kouytchense,Hypericum kouytchense,Hypericum,Hypericaceae,,,China,16-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1975-2422,K:LCD-1975-2422*1,Haworthia,Haworthia,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2016-1348,K:LCD-2016-1348*1,Sarracenia oreophila,Sarracenia oreophila,Sarracenia,Sarraceniaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2005-1024,K:LCD-2005-1024*1,Scaphosepalum cimex,Scaphosepalum cimex,Scaphosepalum,Orchidaceae,,,,27-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2009-848,K:LCD-2009-848*1,Grusonia moelleri,Corynopuntia moelleri,Corynopuntia,Cactaceae,,,,09-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1994-3899,K:LCD-1994-3899*1,Amorphophallus fallax,Amorphophallus fallax,Amorphophallus,Araceae,,,,20-06-2023,TropicalNursery_Simplified.xlsx
ALIVE,2002-3031,K:LCD-2002-3031*1,,Sarracenia wrigleyana × excellens,Sarracenia,Sarraceniaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2000-169,K:LCD-2000-169*1,Lophocereus marginatus,Pachycereus marginatus,Pachycereus,Cactaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2004-2435,K:LCD-2004-2435*1,Nepenthes alata,Nepenthes alata,Nepenthes,Nepenthaceae,,,,05-10-2022,TropicalNursery_Simplified.xlsx
ALIVE,1965-30205,K:LCD-1965-30205*2,Crassula perforata subsp. perforata,Crassula nealeana,Crassula,Crassulaceae,,,,09-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,2009-963,K:LCD-2009-963*1,Conophytum hians,Conophytum hians,Conophytum,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2021-119,K:LCD-2021-119*1,Cephalophyllum numeesense,Cephalophyllum numeesense,Cephalophyllum,Aizoaceae,,N - Natural Source and Progeny,South Africa,12-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1977-2856,K:LCD-1977-2856*1,Eria,Eria,Eria,Orchidaceae,,N - Natural Source and Progeny,Thailand,17-12-2021,TropicalNursery_Simplified.xlsx
ALIVE,1981-382,K:LCD-1981-382*1,Tillandsia juncea,Tillandsia juncea,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-853,K:LCD-1982-853*1,Haworthia turgida,Haworthia turgida,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2020-1476,K:LCD-2020-1476*1,Pinguicula moranensis,Pinguicula moranensis,Pinguicula,Lentibulariaceae,,,,04-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,1974-1416,K:LCD-1974-1416*1,Epidendrum × elongatum,Epidendrum × elongatum,Epidendrum,Orchidaceae,,N - Natural Source and Progeny,Brazil,07-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1985-670,K:LCD-1985-670*1,Matucana tuberculata,Matucana tuberculata,Matucana,Cactaceae,,,,10-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2004-2764,K:LCD-2004-2764*1,Haworthia,Haworthia,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2025-312,K:LCD-2025-312*1,Coelogyne huettneriana,Coelogyne huettneriana,Coelogyne,Orchidaceae,G - Garden,,,27-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1571,K:LCD-2024-1571*1,Chrysalidocarpus onilahensis,Dypsis onilahensis,Dypsis,Arecaceae,,N - Natural Source and Progeny,,26-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0655,K:LCD-2024-0655*1,Arisaema chauvanminhii,Arisaema chauvanminhii,Arisaema,Araceae,,N - Natural Source and Progeny,,26-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-277,K:LCD-2025-277*1,Masdevallia chasei,Masdevallia chasei,Masdevallia,Orchidaceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-275,K:LCD-2025-275*1,Masdevallia atahualpa,Masdevallia atahualpa,Masdevallia,Orchidaceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-303,K:LCD-2025-303*1,,Begonia 'U074',,,Z - Propagule from Wild,,Philippines,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-302,K:LCD-2025-302*1,Begonia aketajawensis,Begonia aketajawensis,Begonia,Begoniaceae,G - Garden,,,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-300,K:LCD-2025-300*1,Begonia aiensis,Begonia aiensis,Begonia,Begoniaceae,G - Garden,,,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-301,K:LCD-2025-301*1,,Begonia 'Thai Blue',,,G - Garden,,,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-298,K:LCD-2025-298*1,Begonia ornithophylla,Begonia ornithophylla,Begonia,Begoniaceae,G - Garden,,,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-295,K:LCD-2025-295*1,Actinidiaceae,Actinidiaceae,,Actinidiaceae,W - Wild,,Vietnam,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-296,K:LCD-2025-296*1,Cautleya,Cautleya,Cautleya,Zingiberaceae,W - Wild,,Vietnam,24-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-213,K:LCD-2025-213*1,Illicium,Illicium,Illicium,Schisandraceae,W - Wild,,Vietnam,21-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-1498,K:LCD-2023-1498*1,Pachyphytum werdermannii,Pachyphytum werdermannii,Pachyphytum,Crassulaceae,,,Mexico,20-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-918,K:LCD-2021-918*1,Crassula sericea,Crassula sericea,Crassula,Crassulaceae,W - Wild,N - Natural Source and Progeny,South Africa,21-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-833,K:LCD-2021-833*1,Crassula garibina,Crassula garibina,Crassula,Crassulaceae,W - Wild,N - Natural Source and Progeny,South Africa,21-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-720,K:LCD-2021-720*1,Crassula humbertii,Crassula humbertii,Crassula,Crassulaceae,,,,21-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-1407,K:LCD-2023-1407*1,Paphiopedilum delenatii,Paphiopedilum delenatii,Paphiopedilum,Orchidaceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-293,K:LCD-2025-293*1,Weberbauerocereus,Weberbauerocereus,Weberbauerocereus,Cactaceae,G - Garden,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-292,K:LCD-2025-292*1,Euryale ferox,Euryale ferox,Euryale,Nymphaeaceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-291,K:LCD-2025-291*1,Euryale ferox,Euryale ferox,Euryale,Nymphaeaceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-290,K:LCD-2025-290*1,Euryale ferox,Euryale ferox,Euryale,Nymphaeaceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-289,K:LCD-2025-289*1,Euryale ferox,Euryale ferox,Euryale,Nymphaeaceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-288,K:LCD-2025-288*1,Euryale ferox,Euryale ferox,Euryale,Nymphaeaceae,,,,19-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*8,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*7,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*6,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*5,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*4,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*3,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*12,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*1,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*9,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*10,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*11,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-199,K:LCD-2025-199*2,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-286,K:LCD-2025-286*1,Paphiopedilum charlesworthii,Paphiopedilum charlesworthii,Paphiopedilum,Orchidaceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-285,K:LCD-2025-285*1,Paphiopedilum urbanianum,Paphiopedilum urbanianum,Paphiopedilum,Orchidaceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-284,K:LCD-2025-284*1,Paphiopedilum gigantifolium,Paphiopedilum gigantifolium,Paphiopedilum,Orchidaceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-283,K:LCD-2025-283*1,Paphiopedilum javanicum,Paphiopedilum javanicum,Paphiopedilum,Orchidaceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-282,K:LCD-2025-282*1,Anguloa virginalis,Anguloa virginalis,Anguloa,Orchidaceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-281,K:LCD-2025-281*1,Oncidium naevium,Oncidium naevium,Oncidium,Orchidaceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-280,K:LCD-2025-280*1,Oncidium noezlianum,Oncidium noezlianum,Oncidium,Orchidaceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-276,K:LCD-2025-276*1,Masdevallia bonplandii,Masdevallia bonplandii,Masdevallia,Orchidaceae,,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-273,K:LCD-2025-273*1,Masdevallia amabilis,Masdevallia amabilis,Masdevallia,Orchidaceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-272,K:LCD-2025-272*1,Dendrobium pugioniforme,Dendrobium pugioniforme,Dendrobium,Orchidaceae,G - Garden,,,18-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-46,K:LCD-2021-46*1,Aloe musapana,Aloe musapana,Aloe,Asphodelaceae,,,,17-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-344,K:LCD-2021-344*2,Cantua buxifolia,Cantua buxifolia,Cantua,Polemoniaceae,,N - Natural Source and Progeny,,16-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1574,K:LCD-2024-1574*1,Seyrigia humbertii,Seyrigia humbertii,Seyrigia,Cucurbitaceae,,,,15-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-260,K:LCD-2025-260*1,,Nelumbo 'Golden Builder',Nelumbo,Nelumbonaceae,G - Garden,,,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-261,K:LCD-2025-261*1,Nelumbo,Nelumbo,Nelumbo,Nelumbonaceae,G - Garden,,,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-262,K:LCD-2025-262*1,,Nelumbo 'Wan Cheng',Nelumbo,Nelumbonaceae,G - Garden,,,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-266,K:LCD-2025-266*1,,Nelumbo 'Nonzhao Snow Peak',Nelumbo,Nelumbonaceae,G - Garden,,,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-267,K:LCD-2025-267*1,Nelumbo,Nelumbo,Nelumbo,Nelumbonaceae,G - Garden,,,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-263,K:LCD-2025-263*1,,Nelumbo 'Purple Ribbon & Gold Seal',Nelumbo,Nelumbonaceae,G - Garden,,,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-174,K:LCD-2025-174*1,Styrax,Styrax,Styrax,Styracaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1854,K:LCD-2024-1854*1,Ardisia mamillata,Ardisia mamillata,Ardisia,Primulaceae,,N - Natural Source and Progeny,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1866,K:LCD-2024-1866*1,Begonia,Begonia,Begonia,Begoniaceae,,N - Natural Source and Progeny,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-216,K:LCD-2025-216*1,Rhododendron,Rhododendron,Rhododendron,Ericaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-217,K:LCD-2025-217*1,Rhododendron,Rhododendron,Rhododendron,Ericaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-215,K:LCD-2025-215*1,Rhododendron,Rhododendron,Rhododendron,Ericaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-221,K:LCD-2025-221*1,Ophiopogon,Ophiopogon,Ophiopogon,Asparagaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-222,K:LCD-2025-222*1,Magnolia sapaensis,Magnolia sapaensis,Magnolia,Magnoliaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-218,K:LCD-2025-218*1,Clerodendrum peii,Clerodendrum peii,Clerodendrum,Lamiaceae,W - Wild,,Vietnam,14-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-257,K:LCD-2025-257*1,Lophocereus schottii,Lophocereus schottii,Lophocereus,Cactaceae,G - Garden,,,13-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-246,K:LCD-2025-246*1,Streptocarpus wendlandii,Streptocarpus wendlandii,Streptocarpus,Gesneriaceae,G - Garden,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-169,K:LCD-2025-169*1,Aesculus assamica,Aesculus assamica,Aesculus,Sapindaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-170,K:LCD-2025-170*1,Millettia,Millettia,Millettia,Fabaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-171,K:LCD-2025-171*1,Polyspora,Polyspora,Polyspora,Theaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-173,K:LCD-2025-173*1,Schefflera,Schefflera,Schefflera,Araliaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-175,K:LCD-2025-175*1,Magnolia foveolata,Magnolia foveolata,Magnolia,Magnoliaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-176,K:LCD-2025-176*1,Pinus,Pinus,Pinus,Pinaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-178,K:LCD-2025-178*1,Osmanthus,Osmanthus,Osmanthus,Oleaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-181,K:LCD-2025-181*1,Celastrus monospermus,Celastrus monospermus,Celastrus,Celastraceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-195,K:LCD-2025-195*1,Polyspora,Polyspora,Polyspora,Theaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-177,K:LCD-2025-177*1,Clerodendrum,Clerodendrum,Clerodendrum,Lamiaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-180,K:LCD-2025-180*1,Camellia,Camellia,Camellia,Theaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-192,K:LCD-2025-192*1,Zanthoxylum,Zanthoxylum,Zanthoxylum,Rutaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-194,K:LCD-2025-194*1,Rhododendron,Rhododendron,Rhododendron,Ericaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-196,K:LCD-2025-196*1,Begonia,Begonia,Begonia,Begoniaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-198,K:LCD-2025-198*1,Rhododendron emarginatum,Rhododendron emarginatum,Rhododendron,Ericaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-197,K:LCD-2025-197*1,Rhododendron,Rhododendron,Rhododendron,Ericaceae,W - Wild,,Vietnam,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-236,K:LCD-2025-236*1,Plectranthus ernstii,Plectranthus ernstii,Plectranthus,Lamiaceae,,,,10-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-245,K:LCD-2025-245*1,Begonia,Begonia,Begonia,Begoniaceae,Z - Propagule from Wild,,India,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-244,K:LCD-2025-244*1,Begonia edulis,Begonia edulis,Begonia,Begoniaceae,G - Garden,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-243,K:LCD-2025-243*1,Begonia megalophyllaria,Begonia megalophyllaria,Begonia,Begoniaceae,G - Garden,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0746,K:LCD-2024-0746*1,,Caladium 'Carolyn Whorton',Caladium,Araceae,,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-242,K:LCD-2025-242*1,Chamaedorea hooperiana,Chamaedorea hooperiana,Chamaedorea,Arecaceae,U - Unknown,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-238,K:LCD-2025-238*1,Puya weddelliana,Puya weddelliana,Puya,Bromeliaceae,U - Unknown,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-239,K:LCD-2025-239*1,Ensete perrieri,Ensete perrieri,Ensete,Musaceae,U - Unknown,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-240,K:LCD-2025-240*1,Ensete homblei,Ensete homblei,Ensete,Musaceae,U - Unknown,,,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-0092,K:LCD-2023-0092*1,Tulbaghia cominsii,Tulbaghia cominsii,Tulbaghia,Amaryllidaceae,,N - Natural Source and Progeny,South Africa,11-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-1629,K:LCD-2023-1629*1,Pseudohydrosme gabunensis,Pseudohydrosme gabunensis,Pseudohydrosme,Araceae,,,,10-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-1011,K:LCD-2021-1011*1,Lampranthus godmaniae,Lampranthus godmaniae,Lampranthus,Aizoaceae,,N - Natural Source and Progeny,South Africa,10-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2022-1194,K:LCD-2022-1194*1,Pelargonium lobatum,Pelargonium lobatum,Pelargonium,Geraniaceae,,,,10-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-235,K:LCD-2025-235*1,Stenocactus,Stenocactus,Stenocactus,Cactaceae,Z - Propagule from Wild,,Mexico,10-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0423,K:LCD-2024-0423*1,Agave verdensis,Agave verdensis,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0405,K:LCD-2024-0405*1,Agave vazquezgarciae,Agave vazquezgarciae,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0402,K:LCD-2024-0402*1,Agave valenciana,Agave valenciana,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0450,K:LCD-2024-0450*1,Agave valenciana,Agave valenciana,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1577,K:LCD-2024-1577*1,Agave toumeyana,Agave toumeyana,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0399,K:LCD-2024-0399*1,Agave scaposa,Agave scaposa,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0840,K:LCD-2024-0840*1,Agave potreriana,Agave potreriana,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0440,K:LCD-2024-0440*1,Agave pintilla,Agave pintilla,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0401,K:LCD-2024-0401*1,Agave moranii,Agave moranii,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-1966,K:LCD-2023-1966*1,Agave inaequidens subsp. inaequidens,Agave megalacantha,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0406,K:LCD-2024-0406*1,Echinoagave kavandivi,Agave kavandivi,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0085,K:LCD-2024-0085*1,Agave deserti,Agave deserti,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0400,K:LCD-2024-0400*1,,Agave demeesteriana 'variegata',Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1573,K:LCD-2024-1573*1,Agave cerulata,Agave cerulata,Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-943,K:LCD-2021-943*1,,Agave bracteosa 'Monterrey Frost',Agave,Asparagaceae,,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-228,K:LCD-2025-228*1,Copiapoa malletiana,Copiapoa malletiana,Copiapoa,Cactaceae,U - Unknown,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-226,K:LCD-2025-226*1,Copiapoa cinerea,Copiapoa cinerea,Copiapoa,Cactaceae,U - Unknown,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-225,K:LCD-2025-225*1,Copiapoa malletiana,Copiapoa malletiana,Copiapoa,Cactaceae,U - Unknown,,,06-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-224,K:LCD-2025-224*1,Copiapoa cinerea,Copiapoa cinerea,Copiapoa,Cactaceae,U - Unknown,,,05-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-211,K:LCD-2025-211*1,Conophytum pageae,Conophytum pageae,Conophytum,Aizoaceae,W - Wild,,,03-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-214,K:LCD-2025-214*1,Hibiscus phanerandrus,Hibiscus phanerandrus,Hibiscus,Malvaceae,U - Unknown,,,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0133,K:LCD-2024-0133*1,Albuca osmynella,Albuca osmynella,Albuca,Asparagaceae,,N - Natural Source and Progeny,South Africa,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0134,K:LCD-2024-0134*1,Ornithogalum juncifolium,Ornithogalum juncifolium var. emmsii,Ornithogalum,Asparagaceae,W - Wild,N - Natural Source and Progeny,South Africa,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-0135,K:LCD-2024-0135*1,Albuca,Albuca,Albuca,Asparagaceae,,N - Natural Source and Progeny,South Africa,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-2095,K:LCD-2024-2095*1,Conophytum globosum,Conophytum globosum,Conophytum,Aizoaceae,W - Wild,N - Natural Source and Progeny,,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-2094,K:LCD-2024-2094*1,Conophytum flavum,Conophytum flavum,Conophytum,Aizoaceae,W - Wild,N - Natural Source and Progeny,,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-2096,K:LCD-2024-2096*1,Conophytum blandum,Conophytum blandum,Conophytum,Aizoaceae,W - Wild,N - Natural Source and Progeny,,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-212,K:LCD-2025-212*1,Conophytum jucundum subsp. marlothii,Conophytum jucundum subsp. marlothii,Conophytum,Aizoaceae,W - Wild,N - Natural Source and Progeny,South Africa,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-1,K:LCD-2025-1*1,Conophytum pageae,Conophytum pageae,Conophytum,Aizoaceae,W - Wild,N - Natural Source and Progeny,,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-2,K:LCD-2025-2*1,Conophytum ficiforme,Conophytum ficiforme,Conophytum,Aizoaceae,,N - Natural Source and Progeny,South Africa,04-03-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-203,K:LCD-2025-203*1,Conophytum tantillum subsp. lindenianum,Conophytum tantillum subsp. lindenianum,Conophytum,Aizoaceae,W - Wild,,South Africa,03-03-2025,TropicalNursery_Simplified.xlsx
